Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO01,OUT017,3435.432885714286
FDJ02,OUT013,1593.2594000000001
FDQ04,OUT018,1055.8636857142858
DRL47,OUT013,2107.6374571428573
FDZ32,OUT035,1757.0462000000002
FDC35,OUT035,2745.0934
FDX14,OUT045,1213.5631714285714
FDZ35,OUT013,1174.1858571428572
FDL14,OUT013,1638.3435714285715
FDO04,OUT049,775.5618857142856
DRK11,OUT017,2458.0384857142853
FDB44,OUT018,2702.4822
FDZ50,OUT049,2902.9831142857142
FDI12,OUT027,2937.604714285714
FDU43,OUT017,4140.705314285714
FDD58,OUT010,349.0694285714286
FDB27,OUT017,2877.5876000000003
FDB04,OUT018,1302.8754857142856
NCO17,OUT013,1568.3394571428573
FDL12,OUT017,1097.1432857142856
DRJ13,OUT049,3192.7963428571425
FDD57,OUT045,1886.3065142857145
FDW19,OUT035,2177.546457142857
DRD27,OUT018,2587.774371428571
FDH27,OUT027,3381.4079714285717
NCW30,OUT027,7615.135057142857
FDR40,OUT018,1820.6776571428575
FDG05,OUT013,2420.0878857142857
NCY41,OUT019,130.02122857142857
FDI38,OUT018,2847.3412571428566
FDR20,OUT046,986.5253714285715
FDE09,OUT017,1366.7922857142858
FDN50,OUT019,431.9139714285715
DRF27,OUT045,2584.445371428571
DRF51,OUT013,965.8855714285716
NCO02,OUT019,143.7176857142857
FDB51,OUT027,2308.2334857142855
FDJ50,OUT013,995.371
FDN52,OUT013,1181.2243142857144
FDX14,OUT013,1550.4579714285717
FDT27,OUT019,712.9766857142856
FDV10,OUT013,1783.4879714285712
FDU33,OUT046,1239.2440285714285
FDU58,OUT046,2945.4992000000007
NCP42,OUT027,5095.938085714285
FDL51,OUT027,5289.876114285714
DRH15,OUT027,2333.2485428571426
FDU16,OUT017,1490.0604
FDW15,OUT017,2430.7406857142855
FDQ44,OUT045,1940.6167714285714
NCI06,OUT027,4975.142942857143
DRK23,OUT019,236.83457142857142
FDC28,OUT035,1452.9658285714286
NCY17,OUT019,189.56277142857144
NCV05,OUT018,1893.0596285714284
FDM34,OUT019,366.8558
DRD60,OUT027,5756.411685714285
FDT38,OUT046,1349.6717142857144
FDQ57,OUT018,2139.7860857142855
FDE59,OUT027,1439.4596000000001
NCM43,OUT046,1978.1869142857145
DRI51,OUT049,2275.7995142857144
NCG30,OUT017,1895.3423714285711
NCK54,OUT035,2008.1479142857145
FDQ16,OUT019,220.47491428571428
FDI36,OUT013,2664.056028571428
FDX16,OUT027,2749.8491142857138
FDA34,OUT046,2372.1502857142855
FDJ48,OUT018,2542.975542857143
FDU47,OUT035,2354.173685714286
FDS39,OUT046,1874.4172285714287
FDD11,OUT046,2116.958657142857
FDM16,OUT027,2269.5219714285713
FDU56,OUT018,3034.621285714286
FDQ32,OUT017,2128.0870285714286
DRK35,OUT013,1673.6309714285715
FDA58,OUT049,4633.397314285715
DRG48,OUT019,391.87085714285706
FDT59,OUT010,626.8982571428571
FDQ31,OUT019,248.0580571428571
FDS51,OUT018,1223.3599428571429
FDW32,OUT027,2546.6850000000004
FDI15,OUT027,5456.991914285713
NCV30,OUT017,1059.7633714285714
DRG25,OUT049,2645.318514285714
FDT02,OUT013,962.5565714285715
FDO33,OUT027,3301.6070857142863
FDP38,OUT035,1471.0375428571429
FDZ45,OUT035,3727.5288571428573
NCA54,OUT027,4895.056714285715
FDU33,OUT017,961.7005428571429
FDN58,OUT017,4553.501314285714
FDI05,OUT045,1114.5492000000002
FDM57,OUT019,93.40222857142858
NCS42,OUT027,2873.1172285714288
FDB57,OUT045,3033.9554857142857
FDC03,OUT045,3532.0690000000004
FDZ58,OUT013,2504.5493714285717
NCK29,OUT045,2111.7273714285716
NCR53,OUT045,1842.9343999999999
FDE26,OUT027,4439.078828571428
FDU52,OUT049,2603.848685714286
FDE41,OUT027,2560.0009999999997
FDU38,OUT018,2289.305742857143
FDA52,OUT017,2606.2265428571422
FDW46,OUT046,1831.2353428571425
DRI59,OUT035,3147.8072857142856
FDT38,OUT035,918.9942285714286
FDL33,OUT018,2480.009885714286
FDQ01,OUT027,5103.6423428571425
FDJ08,OUT046,3373.513485714286
FDQ47,OUT049,2690.592914285714
NCZ18,OUT013,3932.785485714285
FDE29,OUT017,1000.0316
FDF10,OUT027,4125.011457142858
FDC48,OUT049,1131.2893142857142
FDY58,OUT013,4398.9406
NCX30,OUT010,701.5629714285715
FDV11,OUT013,1855.5846000000001
FDT46,OUT046,1439.8400571428572
DRD01,OUT019,357.05902857142854
FDQ11,OUT013,2923.147342857143
NCM41,OUT017,1845.0269142857144
NCC55,OUT013,821.6923142857142
FDG45,OUT027,4741.922714285714
NCQ54,OUT049,2804.3496
FDM34,OUT045,2397.3555714285717
FDD17,OUT019,475.0007428571429
FDN38,OUT027,5103.6423428571425
FDB53,OUT018,1394.5656571428572
NCL06,OUT035,3756.2533714285714
NCV18,OUT019,226.56222857142853
FDX25,OUT013,2924.669171428571
FDB39,OUT046,1109.2228
FDC33,OUT049,3359.2463428571427
NCO14,OUT018,1084.3028571428572
FDA58,OUT027,7037.601114285715
NCQ02,OUT017,3159.8867999999998
NCR53,OUT017,3620.4301714285716
FDN52,OUT046,1577.946
FDG26,OUT046,2628.9588571428576
FDE23,OUT027,1580.1336285714285
DRI37,OUT013,1332.0755714285715
DRH37,OUT018,2127.8968
FDO01,OUT035,2913.731028571429
FDK45,OUT049,1761.2312285714288
FDP23,OUT049,2697.8215999999998
FDM33,OUT035,3614.342857142857
FDD36,OUT017,1609.3337142857142
FDL56,OUT017,1877.2706571428573
FDT27,OUT010,732.9506857142858
FDG52,OUT017,714.4985142857142
NCL42,OUT035,2969.372885714286
DRJ24,OUT046,2764.0211428571424
FDV38,OUT046,1100.9478571428574
FDT35,OUT045,2423.321771428571
FDY51,OUT045,3288.8617714285715
FDC37,OUT017,1488.1581142857142
NCP43,OUT013,2846.8656857142855
FDO33,OUT045,1888.2087999999999
FDW04,OUT018,2375.8597428571425
NCC31,OUT046,2294.251685714286
FDK22,OUT049,4438.127685714286
FDJ50,OUT017,1170.3812857142857
FDV13,OUT017,1960.4956571428572
DRL60,OUT017,2785.2316285714282
FDW03,OUT017,2278.843171428571
FDY27,OUT035,3679.9717142857144
FDB39,OUT027,2046.0033999999998
FDU59,OUT045,2638.0898285714284
FDZ57,OUT049,1880.0289714285714
FDO21,OUT049,3809.992942857142
FDS43,OUT018,2864.366714285715
FDU28,OUT010,378.9353142857143
FDC51,OUT010,248.72385714285716
FDW16,OUT010,214.1022571428571
FDP32,OUT010,204.4006
FDB60,OUT019,331.7586285714286
NCQ30,OUT046,1876.1292857142857
FDD26,OUT049,2935.5122
FDI44,OUT045,1651.0888857142859
DRH23,OUT046,1749.3419428571428
FDO44,OUT046,1290.7959714285716
FDG04,OUT046,3181.477742857143
FDM32,OUT027,3634.411971428571
FDM09,OUT013,2896.3251142857143
FDZ47,OUT013,1606.0998285714288
FDM40,OUT027,3676.928057142857
FDY48,OUT017,1103.7061714285715
NCM30,OUT045,912.8118000000001
FDX36,OUT010,334.2316
DRF03,OUT017,756.1585714285713
FDN51,OUT049,2487.6190285714288
FDM57,OUT049,1486.7314
FDB35,OUT049,2355.029714285715
FDY13,OUT027,2685.8372000000004
FDA37,OUT017,2275.5141714285714
NCX53,OUT017,2167.0838857142858
FDD59,OUT018,1631.7806857142857
FDX10,OUT019,104.62571428571428
FDC03,OUT018,3077.5178285714283
FDW43,OUT035,2824.7040571428574
FDW10,OUT046,2351.700714285714
FDY14,OUT027,5456.991914285713
FDV43,OUT045,1226.3084857142858
FDO40,OUT013,2236.8026571428572
FDP46,OUT027,2732.538314285714
NCE43,OUT019,344.9795142857143
FDD05,OUT035,1514.0292000000002
FDJ60,OUT010,421.9269714285715
DRE27,OUT018,1203.195714285714
FDO11,OUT035,3002.377542857143
DRG11,OUT027,2776.005542857143
FDK33,OUT010,433.91137142857144
DRM23,OUT045,1866.5227428571432
FDJ02,OUT027,3748.644228571429
NCZ05,OUT045,1796.2332857142858
NCL30,OUT013,1844.266
FDZ19,OUT018,2779.9052285714283
FDM45,OUT049,1131.6697714285715
FDO36,OUT046,2788.1801714285716
NCK31,OUT045,1532.3862571428574
DRJ37,OUT045,2948.0672857142854
FDP24,OUT018,1629.9735142857141
FDF46,OUT013,1701.4994571428574
FDX46,OUT019,134.11114285714285
NCL18,OUT045,2591.7691714285716
FDJ26,OUT013,2537.839371428571
FDJ07,OUT045,1887.1625428571429
FDY15,OUT013,2478.6782857142857
DRG01,OUT045,1254.6525428571429
FDF58,OUT045,1223.7404
FDZ14,OUT019,235.78831428571428
FDP31,OUT049,2266.288085714286
FDH45,OUT013,1681.4303428571427
FDA09,OUT010,394.34382857142856
FDW31,OUT035,2108.6837142857144
FDA57,OUT046,1646.0478285714287
NCE55,OUT035,2997.2413714285713
FDC17,OUT019,372.5626571428571
FDC59,OUT013,1339.0189142857143
FDA22,OUT013,2364.160685714286
FDK52,OUT035,3233.1248000000005
NCM26,OUT046,1692.8440571428569
NCT53,OUT035,2711.2327142857143
FDW45,OUT018,1868.6152571428572
NCI18,OUT035,3293.332142857143
FDE38,OUT018,2311.8478285714286
FDF08,OUT019,239.40265714285712
FDY58,OUT010,429.6312285714286
FDF58,OUT019,340.03357142857146
FDX39,OUT017,3991.185657142858
FDB44,OUT049,2357.9782571428573
FDF28,OUT013,2499.983885714286
FDE39,OUT013,1344.4404285714286
FDT37,OUT018,2706.762342857143
FDZ45,OUT017,3101.7719714285713
FDO40,OUT035,1878.3169142857146
FDM57,OUT027,2574.2681428571427
DRG36,OUT017,3802.954485714286
FDY36,OUT010,148.18805714285716
DRL60,OUT027,3862.4960285714283
FDS25,OUT019,258.1401714285714
DRF49,OUT027,2741.193714285714
FDP16,OUT045,4026.7583999999997
FDS60,OUT049,2453.6632285714286
FDU15,OUT027,2075.679057142857
FDK43,OUT046,2071.4940285714283
FDN25,OUT046,1191.401542857143
FDE53,OUT049,1645.0015714285712
FDB22,OUT013,2131.511142857143
FDE39,OUT017,1922.6401714285714
FDX35,OUT035,3002.377542857143
NCG54,OUT049,3428.1090857142854
FDH27,OUT035,2971.750742857143
NCK42,OUT013,3734.947771428571
FDS25,OUT049,1579.5629428571428
FDI10,OUT018,2360.261
FDU35,OUT035,2495.6086285714287
FDI04,OUT017,3009.6062285714283
DRK23,OUT035,3021.2101714285714
FDB53,OUT019,324.62505714285714
FDY02,OUT049,3371.230742857143
FDM60,OUT035,897.3081714285714
NCJ31,OUT010,379.2206571428572
DRP35,OUT017,1760.9458857142859
NCQ30,OUT018,2586.823228571429
DRL11,OUT010,307.2191428571428
FDU01,OUT013,1969.8168571428573
FDR39,OUT035,2893.091228571429
FDO08,OUT046,2927.3323714285716
FDC02,OUT045,5033.447999999999
NCZ29,OUT035,2089.6608571428574
FDF29,OUT010,261.6594
FDZ23,OUT017,3306.933485714286
NCU53,OUT018,1799.562285714286
NCW30,OUT013,4096.952742857143
NCM26,OUT027,2757.9338285714284
FDV50,OUT027,3231.0322857142855
FDW15,OUT049,2603.9438
FDI35,OUT027,4574.141114285714
FDO11,OUT017,3383.2151428571437
FDN48,OUT046,1479.7880571428573
NCA17,OUT049,3363.146028571428
NCN54,OUT013,983.3866
FDP22,OUT013,927.7447428571429
NCB54,OUT035,2212.928971428571
FDD08,OUT045,619.7646857142857
DRM48,OUT010,344.3137142857143
FDG41,OUT027,3290.478714285714
FDE44,OUT027,2397.4506857142856
FDE26,OUT035,2670.0482285714284
NCS38,OUT013,1884.0237714285715
NCJ54,OUT018,2884.7211714285722
FDI40,OUT019,219.1433142857143
FDN45,OUT018,2770.584028571429
FDU43,OUT046,2968.611971428571
FDI04,OUT010,419.8344571428571
NCC07,OUT018,1279.3822571428573
NCC07,OUT019,247.29714285714286
NCD18,OUT045,4066.991742857142
FDU55,OUT035,4191.781685714286
FDX59,OUT035,2108.208142857143
FDR52,OUT049,3191.2745142857143
NCP17,OUT013,1173.9956285714286
FDQ32,OUT045,2565.8980857142856
NCT17,OUT049,2131.796485714286
FDO10,OUT049,1434.8941142857145
FDE32,OUT049,1354.3323142857141
FDN44,OUT045,2279.2236285714284
FDH02,OUT035,2118.3853714285715
FDK60,OUT013,1421.0074285714288
FDS24,OUT019,335.18274285714284
FDL03,OUT010,596.6519142857143
FDB46,OUT027,4900.478228571429
FDO48,OUT049,3546.336142857143
FDZ39,OUT049,1906.9463142857144
FDT02,OUT027,1831.5206857142857
FDC50,OUT013,2126.3749714285714
FDP39,OUT035,1545.9876
DRG15,OUT018,1440.8863142857142
FDP10,OUT018,1356.9955142857143
FDF53,OUT027,4413.302857142858
FDN34,OUT045,3419.5488
FDK02,OUT045,1682.2863714285716
FDC23,OUT045,2887.6697142857142
FDJ10,OUT019,246.15577142857143
FDE53,OUT035,1546.2729428571427
FDR25,OUT035,3395.0093142857145
FDW50,OUT046,2428.553057142857
FDS09,OUT049,904.9173142857143
FDW49,OUT010,270.02945714285715
FDU51,OUT046,1952.0304857142858
FDF28,OUT018,1933.4832000000001
NCY30,OUT018,2209.7902
FDD44,OUT045,4680.0984285714285
FDX09,OUT017,3040.3281428571427
NCF30,OUT013,2064.740914285714
FDZ50,OUT019,407.2793714285714
FDW37,OUT013,1908.6583714285714
FDD11,OUT049,2821.6604
DRH39,OUT018,2278.6529428571425
FDA36,OUT049,2302.9070857142856
NCG43,OUT049,2553.247885714286
FDF02,OUT035,1972.7654
FDP57,OUT027,2461.4626
NCE42,OUT017,2480.961028571429
NCR38,OUT027,4193.969314285713
FDP03,OUT019,564.4081714285713
FDO51,OUT035,2377.1913428571424
NCQ42,OUT046,1409.0230285714285
NCM41,OUT046,1636.155942857143
FDH48,OUT027,2438.2547142857147
DRF60,OUT046,2026.6000857142858
FDJ27,OUT035,2563.520228571429
FDQ14,OUT013,2062.6484
FDN27,OUT017,2141.8786
NCQ02,OUT046,2994.6732857142856
FDJ33,OUT049,2038.6796
FDP07,OUT027,4972.099285714286
DRE01,OUT049,3294.6637428571426
FDU36,OUT045,1710.2499714285716
FDL28,OUT017,3178.9096571428568
NCX53,OUT046,2852.001857142857
FDZ39,OUT013,2301.0047999999997
NCP42,OUT013,3450.3658285714287
FDJ14,OUT035,1873.6563142857142
FDK04,OUT049,1056.4343714285712
NCC19,OUT017,2620.6839142857143
FDS09,OUT018,729.4314571428571
FDZ02,OUT046,1469.5157142857145
FDD35,OUT018,2411.2422571428574
NCY42,OUT017,1988.3641428571427
FDB05,OUT045,4438.8886
FDF20,OUT035,3251.2916285714286
NCO41,OUT018,1318.3791142857142
FDC40,OUT027,2207.6025714285715
FDV58,OUT045,3353.254142857143
FDZ57,OUT045,2034.6847999999998
DRM35,OUT046,2293.2054285714285
DRN36,OUT018,1050.0617142857143
FDQ13,OUT046,1532.6716000000001
DRO35,OUT010,296.28099999999995
NCD43,OUT035,1971.053342857143
FDA51,OUT018,1498.05
NCX17,OUT027,4911.8919428571435
NCZ17,OUT049,912.6215714285714
FDR11,OUT027,4083.541628571428
FDW34,OUT049,3990.1394000000005
FDN50,OUT017,2189.1504
FDS09,OUT046,1066.1360285714286
FDS48,OUT018,1934.0538857142856
FDL44,OUT049,2519.0067428571424
DRF48,OUT018,2913.065228571428
FDA14,OUT018,2692.400085714286
NCD30,OUT049,2644.6527142857144
FDI16,OUT017,1046.922942857143
NCG06,OUT035,2728.828857142857
DRZ24,OUT035,2236.4222
NCS17,OUT045,1656.5104
FDB37,OUT045,4128.720914285715
FDE10,OUT035,2144.5418
FDC57,OUT045,3387.2099428571423
FDM12,OUT018,2284.2646857142854
FDE24,OUT049,2278.082257142857
FDW22,OUT045,3015.503314285714
DRD01,OUT027,3763.862514285714
NCZ18,OUT027,5506.641571428571
FDN49,OUT045,2147.3952285714286
FDR22,OUT035,1760.9458857142856
FDV08,OUT019,333.56579999999997
FDY39,OUT046,2097.1748857142857
FDV36,OUT049,2258.488714285714
FDO60,OUT045,1339.6847142857143
FDU04,OUT027,2920.3890285714288
FDR20,OUT027,2151.104685714286
FDW19,OUT019,248.0580571428572
FDU40,OUT049,2595.8590857142854
FDK15,OUT045,1779.9687428571428
DRF15,OUT035,2138.7398285714285
FDQ25,OUT017,2450.2391142857136
FDI48,OUT019,250.3408
FDS49,OUT046,1144.3199714285715
FDV22,OUT046,2540.122114285714
NCV42,OUT046,1610.1897428571428
FDX26,OUT046,3116.6097999999993
FDI33,OUT018,1152.4998
FDZ14,OUT049,1580.8945428571426
FDG10,OUT013,1730.5093142857145
FDM38,OUT018,722.393
FDG26,OUT027,5457.847942857144
FDH46,OUT035,1512.4122571428572
FDN13,OUT018,1541.8976857142857
FDU57,OUT035,2309.279742857143
NCI06,OUT046,3537.3002857142856
FDM38,OUT045,1316.3817142857145
NCG42,OUT010,274.49982857142857
FDL39,OUT045,2982.3084285714285
FDT31,OUT019,569.1638857142858
FDV59,OUT013,2512.0634
FDB49,OUT035,1884.7846857142856
FDD58,OUT049,1520.3067428571428
DRN59,OUT046,1800.7036571428573
FDX48,OUT049,2549.1579714285717
FDQ11,OUT049,2880.631257142857
FDY12,OUT049,884.0872857142857
FDQ11,OUT045,3609.0164571428572
DRI11,OUT017,2144.7320285714286
FDY32,OUT027,4680.5740000000005
FDS51,OUT045,1132.5258
FDR19,OUT010,408.5158571428572
DRB13,OUT018,2371.389371428572
FDS21,OUT035,1257.981542857143
FDQ40,OUT045,2839.637
NCE55,OUT013,3465.203657142857
FDX43,OUT027,4812.877971428571
FDS12,OUT049,1467.0427428571427
DRK01,OUT027,2129.989314285714
FDN25,OUT017,2095.5579428571427
FDB60,OUT046,3370.564942857143
FDQ13,OUT017,1350.6228571428571
DRK13,OUT045,1566.7225142857146
DRF25,OUT018,1115.1198857142856
NCD42,OUT019,189.56277142857144
FDW25,OUT045,1524.5868857142855
NCV29,OUT027,3225.515657142857
NCK42,OUT035,3865.825028571429
DRJ13,OUT027,4750.292771428571
DRD15,OUT017,5005.769742857143
FDM27,OUT045,2215.3068285714285
FDZ50,OUT018,3177.0073714285713
FDC04,OUT046,3357.819628571429
FDF50,OUT049,2374.1476857142857
FDP15,OUT045,3443.612714285714
FDK46,OUT035,3455.7873428571434
FDZ56,OUT018,2341.3332571428573
FDY60,OUT049,2240.3218857142856
FDB10,OUT035,3653.529942857143
FDR57,OUT045,2571.034257142857
FDU58,OUT049,3122.0313142857135
FDH02,OUT046,2272.3754
FDP48,OUT013,2671.6651714285717
FDI46,OUT035,3653.529942857143
FDW56,OUT013,3531.022742857143
NCM19,OUT010,390.2539142857143
FDS50,OUT027,5232.141742857143
FDK24,OUT013,1015.6303428571428
FDO36,OUT017,2425.0338285714283
FDK45,OUT027,2512.4438571428573
NCL05,OUT045,864.0181714285715
FDL32,OUT018,1595.5421428571426
FDA28,OUT049,1829.7135142857144
FDY36,OUT018,1160.8698571428572
FDP32,OUT018,2241.653485714286
FDL50,OUT046,2042.1988285714285
DRC24,OUT049,2678.5134
NCS18,OUT017,1835.6106000000002
FDD16,OUT017,1727.370542857143
NCV18,OUT013,1967.9145714285714
FDX07,OUT046,2442.439742857143
NCZ05,OUT027,3325.0051999999996
NCI31,OUT013,1847.2145428571432
FDK14,OUT049,1453.9169714285715
NCR06,OUT045,418.69308571428576
NCF54,OUT049,2540.4074571428573
DRG23,OUT010,307.0289142857142
FDD53,OUT046,1079.4520285714286
NCM31,OUT027,3048.0324
FDT16,OUT017,2801.4010571428566
FDR40,OUT035,1159.9187142857143
DRG25,OUT017,2612.9796571428574
FDT10,OUT035,1200.0569428571428
FDY32,OUT013,2431.5016
FDN50,OUT035,1855.2041428571426
FDZ35,OUT019,271.83662857142855
NCP54,OUT045,1875.939057142857
NCD07,OUT035,1871.5638000000001
FDS02,OUT018,3077.5178285714283
DRN59,OUT018,1532.6716
DRB24,OUT013,3271.170514285714
FDP37,OUT027,4448.400028571429
DRB01,OUT018,2606.0363142857145
FDR47,OUT046,2890.9987142857144
NCM31,OUT010,390.2539142857143
NCF06,OUT027,7615.135057142857
NCV17,OUT027,3490.5040571428576
FDS10,OUT049,2534.5103714285715
FDN52,OUT035,1526.7745142857145
FDZ48,OUT013,2091.087571428571
FDJ48,OUT049,3035.0968571428566
DRB13,OUT027,3763.862514285714
FDV59,OUT017,2955.0106285714282
FDL32,OUT035,1248.6603428571427
FDZ12,OUT035,1538.6638
NCR06,OUT027,3064.9627428571434
FDP51,OUT017,1914.9359142857143
FDY22,OUT013,2710.376685714286
FDZ38,OUT049,2193.811
NCO54,OUT035,1531.34
FDR23,OUT035,2563.3300000000004
FDM38,OUT049,1383.1519428571426
FDS25,OUT013,1338.5433428571428
FDZ22,OUT013,1885.0700285714286
FDZ20,OUT019,569.1638857142857
FDD45,OUT010,184.80705714285713
FDN03,OUT049,3023.7782571428575
NCW30,OUT046,2866.1738857142855
FDY24,OUT027,3011.8889714285715
FDJ26,OUT019,607.3047142857142
FDM15,OUT049,2621.1594857142854
NCW54,OUT027,1399.0360285714285
FDA23,OUT045,1769.6012857142857
FDA39,OUT019,221.42605714285713
FDZ12,OUT017,2443.390885714286
NCB42,OUT046,1635.7754857142859
FDL16,OUT046,1183.1266
FDO24,OUT019,345.6453142857143
NCP42,OUT046,2313.0843142857143
FDR19,OUT018,2968.1364
DRL01,OUT045,2505.7858571428574
FDV37,OUT046,3276.3066857142853
FDI41,OUT010,206.20777142857142
FDF58,OUT049,1201.5787714285714
NCF43,OUT018,2334.6752571428574
FDN02,OUT049,3308.740657142857
NCP41,OUT035,2306.045857142857
NCY17,OUT027,1546.1778285714286
FDL58,OUT027,5177.165685714286
NCA30,OUT027,5050.473457142857
FDE46,OUT018,2793.411457142857
FDY38,OUT035,4422.338714285715
NCH29,OUT027,3075.2350857142856
FDO20,OUT045,4273.865314285715
FDP44,OUT018,1163.5330571428572
FDM02,OUT027,2685.2665142857145
FDJ14,OUT027,2633.9048
FDH04,OUT010,313.30645714285714
DRK23,OUT046,2678.703628571428
NCW05,OUT046,1515.1705714285715
FDF12,OUT049,2096.8895428571427
FDL51,OUT019,337.37037142857145
FDN03,OUT018,2431.786942857143
DRJ37,OUT049,2699.8190000000004
FDM12,OUT019,474.33494285714283
FDA16,OUT045,3274.2141714285717
NCB07,OUT017,2880.9166
NCI17,OUT019,190.13345714285717
FDR51,OUT046,2368.155485714286
FDJ55,OUT045,3907.8655428571433
NCZ17,OUT013,670.5557142857143
FDU25,OUT013,1233.2518285714286
NCG18,OUT045,2028.7877142857142
DRM11,OUT017,2446.3394285714285
FDH16,OUT035,1280.1431714285713
FDZ04,OUT018,1055.8636857142858
NCX53,OUT035,2351.4153714285712
FDX38,OUT027,2065.5018285714286
FDX09,OUT046,3447.6075142857144
NCW05,OUT018,1381.1545428571428
NCS41,OUT017,2682.6033142857136
FDI26,OUT046,2901.6515142857143
NCZ41,OUT027,4129.576942857143
NCK06,OUT046,1947.4650000000001
FDX23,OUT027,2438.2547142857147
NCA42,OUT046,2478.8685142857144
FDC20,OUT049,942.2021142857144
DRC49,OUT018,1927.6812285714284
FDX01,OUT013,2108.398371428572
FDC08,OUT045,3990.234514285715
FDC02,OUT017,4748.295371428571
FDK10,OUT045,2459.1798571428567
DRC24,OUT013,2567.800371428572
FDW16,OUT019,210.20257142857145
NCU06,OUT018,3889.2231428571426
DRA59,OUT045,2207.3172285714286
FDR24,OUT019,335.18274285714284
DRL35,OUT018,1340.8260857142857
FDA49,OUT013,1908.6583714285714
NCC55,OUT046,1023.1443714285715
DRD24,OUT019,376.17699999999996
NCE55,OUT049,2725.880314285714
FDT33,OUT045,3136.1082285714288
NCT53,OUT013,1811.8320285714287
FDS26,OUT046,2928.0932857142857
FDL22,OUT018,1152.4998
FDP44,OUT017,1596.3030571428571
FDC52,OUT018,2044.8620285714283
FDI53,OUT010,441.23517142857145
FDZ23,OUT046,3271.0754
NCT18,OUT013,2464.0306857142855
FDR13,OUT046,2579.1189714285715
FDB09,OUT010,288.0060571428572
FDZ60,OUT013,1930.3444285714286
FDB11,OUT046,2703.528457142857
FDC10,OUT018,1202.720142857143
FDW56,OUT035,3511.0487428571428
FDK14,OUT027,2685.8372000000004
DRE27,OUT027,2333.2485428571426
FDA38,OUT017,4049.015142857143
FDT11,OUT045,2719.317428571429
FDP15,OUT035,3276.877371428571
FDV27,OUT035,2377.1913428571424
FDS36,OUT027,3214.957971428571
FDY40,OUT027,1942.423942857143
NCF19,OUT049,1211.5657714285715
FDF53,OUT045,3371.7063142857146
FDS14,OUT027,3765.3843428571427
FDE56,OUT046,966.7416000000001
FDZ19,OUT035,3246.345685714286
FDZ46,OUT013,1776.0690571428572
FDR16,OUT046,3785.929028571429
FDG29,OUT018,1115.1198857142858
NCE30,OUT017,2720.6490285714285
FDZ40,OUT046,1040.5502857142858
FDG58,OUT018,1651.659571428571
DRH03,OUT013,1171.047085714286
FDZ47,OUT045,1471.7984571428572
FDV04,OUT018,2440.727685714286
FDZ10,OUT018,1685.1398000000002
FDG46,OUT017,1952.6011714285712
NCF07,OUT045,1408.2621142857145
FDY44,OUT035,2265.9076285714286
FDB21,OUT013,3571.2560857142857
FDS20,OUT035,2830.0304571428574
FDS49,OUT049,1192.733142857143
FDX55,OUT027,5946.9256000000005
NCQ02,OUT018,2931.612514285714
FDR25,OUT013,2524.5233714285714
DRG39,OUT045,821.2167428571429
FDB46,OUT046,2972.7018857142857
NCC30,OUT018,2421.3243714285713
FDE58,OUT035,2769.2524285714285
FDC05,OUT019,347.1671428571429
FDY15,OUT046,2260.9616857142855
FDG14,OUT046,3029.770457142857
FDL08,OUT049,2973.9383714285714
FDQ47,OUT013,1258.2668857142858
FDN12,OUT035,1546.3680571428574
FDW10,OUT013,3046.510571428571
FDD02,OUT035,1662.2172571428575
FDX35,OUT010,432.10420000000005
FDT35,OUT046,2666.053428571429
DRN47,OUT019,236.83457142857142
FDB11,OUT010,752.639342857143
FDN20,OUT045,3323.7687142857144
FDB59,OUT035,2693.4463428571426
FDJ58,OUT045,3258.044742857143
FDU60,OUT046,3271.0754
FDS03,OUT049,1140.7056285714286
FDU40,OUT019,475.0007428571429
DRH15,OUT049,1241.9072285714285
FDD04,OUT027,3582.004
FDQ01,OUT046,3490.9796285714287
FDF28,OUT035,2451.000028571429
FDD22,OUT010,286.95980000000003
FDY19,OUT046,1535.1445714285715
FDN33,OUT035,1722.9952857142857
FDV36,OUT035,1995.0221428571426
FDW01,OUT010,212.29508571428576
FDJ28,OUT049,3002.948228571429
FDB17,OUT035,2979.4549999999995
FDM40,OUT049,1958.5933714285713
FDV46,OUT045,3091.214285714286
FDQ44,OUT049,2453.3778857142856
NCD42,OUT046,1490.440857142857
DRH37,OUT046,2542.0244
FDR10,OUT018,2456.0410857142856
NCD06,OUT027,1070.0357142857144
FDI53,OUT046,3358.4854285714287
FDG16,OUT035,3088.7413142857145
DRB25,OUT046,1577.1850857142858
FDY09,OUT046,2631.2416000000003
FDX48,OUT045,2629.8148857142855
FDC03,OUT010,512.6659999999999
FDT47,OUT035,2354.1736857142855
FDW44,OUT027,4142.132028571429
FDT24,OUT017,950.477057142857
FDT12,OUT019,474.33494285714283
NCS38,OUT035,2180.114542857143
FDO39,OUT035,2772.9618857142855
FDA13,OUT046,1769.7915142857144
FDO48,OUT035,4266.636628571428
DRJ01,OUT017,2213.2143142857144
FDD53,OUT018,1115.1198857142858
NCT05,OUT049,2568.6564
FDQ51,OUT045,1164.4842
FDU60,OUT013,2521.3846
FDC59,OUT046,1611.1408857142858
FDP36,OUT035,752.6393428571429
NCM19,OUT017,2255.5401714285717
FDL16,OUT035,1373.3551714285716
FDE50,OUT018,2517.9604857142854
NCR18,OUT013,1091.4364285714287
NCD30,OUT035,2015.0912571428573
FDH31,OUT013,1640.0556285714285
FDD56,OUT019,340.1286857142857
